Year,Birth Rate,Mortality Rate,Divorces,
2021,9.875757276949313,10.950560454365702,2.7447284731037795,
2022,10.09007696931393,11.258608985928158,2.980865204519699,
2023,9.805483157178974,11.413542679508438,2.696226582783509,
