-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Mafra,1553,1689,1840,1653,1800,1769,1770,1850,1785,1909,1780,1811,
