-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,7.742105238266885,8.506411549558825,8.758791397693237,8.883928983807008,8.906612221175774,9.063735473170539,8.94115027875463,9.476298855861433,9.612428571481413,9.508485914874177,9.567214982388688,9.540739945804843,9.684049456319885,9.920402069380723,10.070035133175569,9.831030689867513,10.182580949596582,10.189834454974692,10.195777681653007,10.202656595049577,
