-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,175,122,68,64,50,60,53,62,55,60,36,42,
Sesimbra,49,34,28,24,21,18,15,8,10,2,4,13,
Palmela,79,45,37,26,36,28,46,29,16,11,11,25,
