Year,Birth Rate,Mortality Rate,Divorces,
2021,72.26461586581568,15.049638741082509,2.5099345859061626,
2022,74.0370704570386,16.63814114484805,2.2872647212990636,
2023,67.4676770703221,16.36221565882547,2.2914078059904344,
