-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,
Amadora,9.602191784143383,10.745807167850039,9.826526685992302,9.832085940094725,8.332161264871523,8.489235339548873,8.185939794248123,10.260277392081196,8.820029915878898,9.78141561234409,8.474092823480763,8.197572682927465,8.010960889117168,8.4134213023637,8.220000614080199,7.8612557287039575,
Cascais,11.471842214098647,12.556881322700717,10.692930139143325,10.559128387878788,10.92759379520155,11.006459393552,10.18082650750825,10.787211408951592,10.327733598200185,10.217031183496603,8.163545448606405,9.773788801693122,10.67914979429537,10.06715632192047,9.988068674356947,10.01717174369724,
Lisboa,12.631548763001666,12.773689225746683,13.511724405238443,13.883168701761434,12.394628275575155,11.467814519108327,12.478517734080647,12.076156699118636,12.702617306147694,12.14282955567668,11.570353041612602,9.904763384503102,10.542098488736494,10.55906037128436,11.164411490103133,11.157773420469963,
Loures,8.878426184679636,9.568861882093803,8.518779018958561,7.907266605742029,8.092998000848667,7.220651394526714,6.811280337663929,7.097696672306153,6.287666924452843,7.214012354009617,7.1172022545304765,5.285466974038995,5.467697252217856,6.60326526879672,7.2708992885407415,7.387220073276187,
Mafra,7.819191627627119,8.436167497524501,7.354089743001091,6.468542379844408,6.5902324985066265,6.828316787879166,6.194499982586387,5.44082713731941,6.760662957444646,6.2399100548699025,6.5316671397072925,6.8295657644246015,6.084687933306967,6.215796302174965,6.3776163154222445,7.206188357314032,
Odivelas,9.028243947772983,8.55773248255685,9.193626546621305,8.106224234742317,9.068780899502062,7.1840808622507275,7.3608970327766094,7.456918472925555,8.89969057217969,6.006430774081605,6.235674147663204,7.600105892611968,7.144812735358841,6.744038092492664,7.054237554157211,6.6618148414194405,
Oeiras,8.10595397919192,7.4790097782343885,7.82144048916375,6.1750393730048945,8.624398500784276,6.5573584418005355,6.22317035186877,6.017727305302449,5.967773254105161,5.885039914512232,5.676877949830558,8.304377677776735,10.745193975734349,8.40191066345039,6.857639858460052,5.79103676277556,
Sintra,8.103546722976798,8.38303073015873,7.134789249022329,7.68988939584645,7.352571887947916,6.95152317792372,6.387353130163317,7.298538410460905,7.217777420064936,7.15834991311744,6.879126023165602,5.536782996352613,6.4101093832479155,6.623073644731308,6.368834286160227,6.316997541185602,
VilaFrancaDeXira,8.129154126271484,7.346116170682573,6.6633843954650125,6.039215854166667,5.7420011989770865,7.029809055544597,7.392483705315993,5.9667867521643885,6.712294201859264,6.43022204900754,5.52950896425923,6.453041949904209,5.435192840635182,5.692232300548622,4.846836922304252,4.400070671384592,
Alcochete,7.081001065804712,6.3141896929320005,6.5027664105724385,7.586790886420804,4.673340672854277,5.385607819186288,6.975731579054058,6.989669410579185,6.033978020464968,6.735347638984978,6.639379998079529,6.810416788749455,5.475380175104362,10.235714839863649,7.272081989065158,0,
Almada,9.428326173764596,9.066376795242814,8.214232259158505,10.04566714509804,8.497388543514196,7.448449374535414,7.617935363418,8.587103694636884,8.688835763509182,8.727737025287345,8.289714346652021,8.184239114694769,7.747656784049958,8.063320523896255,6.788882312502615,8.909718526348104,
Barreiro,7.144670334559569,7.511222152402253,6.995142979519177,7.245472197329493,6.417426471224776,6.541671721206988,6.076563693852023,6.377877353128792,6.350091401683513,5.4198125584448835,6.402457195430056,6.2051160781777295,5.840095826736675,5.978069874928299,6.014676445814166,5.330008800369515,
Moita,6.786833884677734,6.330230676,6.607597664382233,6.747950988178243,5.85891432723162,6.77281239328527,5.811220029233828,6.051701950083996,4.637141504044784,5.889950387982157,6.215663718687501,4.990202525175217,5.155686335864604,5.237676190681855,5.238674936577809,6.225581323410751,
Montijo,7.313911482465232,7.0829738916552,7.2645340409564385,6.222170097988946,6.529555594158526,6.884319898559098,6.080601071429918,4.598320257546298,5.631221206219507,6.173142183460117,6.872312609451384,8.432658503366179,7.893011827520301,3.78811270430987,5.189067377984915,5.143771716655085,
Palmela,6.235182725316703,7.1658521748,7.97769457877658,6.587289824582034,7.355575575208299,7.429733779396628,8.556486318613977,5.754287765290952,9.538795512006672,9.141696101852226,10.99993283689148,8.457023650232376,8.78616135987691,8.178644072608494,7.134398864171376,10.61647149786588,
Seixal,7.698670974995878,7.9136315748792265,7.887626284257195,7.9210496617151085,7.222711837912369,7.122155606090909,7.369372561523168,7.413479692057092,7.373166532587623,6.4707909883561445,6.4017705042331166,7.751792586284941,7.420196314374195,6.736860792434485,6.50618612429124,6.492679868780847,
Sesimbra,5.988907015852524,6.032700480545641,4.986512328688479,5.938772062448505,5.446597485549993,4.784320970133063,4.5957996344691505,5.410413083774489,5.00408102400751,4.745289057516807,3.7176308912691063,4.023485697390921,5.598705307007796,7.1488981286335775,6.450341740914928,12.131140704651074,
Setubal,7.7203749688544185,7.290670118553358,7.360209665821966,7.659837746137166,6.608257483052779,5.822364168063243,6.155417925740889,5.180464764448775,7.017396977662034,6.132459675149041,6.032000729166667,5.123098300338682,6.342140689209683,6.54325864365685,5.250517671270292,5.645691126012919,
