-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1767.8648777874287,2044.7039420882115,2060.216850449353,2088.2055829418896,2189.9758440526825,2210.4730506308733,2107.4165099435013,2158.6314109279524,2021.697054387495,2015.6587717788645,2209.556033040559,2290.2147420808133,
Cascais,2575.389626310964,2426.107911590571,2952.4685374158266,3194.552861732011,3156.192903861734,3211.609518954645,2869.0665768464573,3135.657827040526,2779.1563314274044,3171.529574885317,3355.4552326049716,2825.748043912351,
Lisboa,3303.6716074517467,4016.642501162155,4297.624246516324,4175.411016770282,4222.352091759238,4062.735615539049,4264.436042978359,4340.535585825717,3539.3747224352683,4145.583238846051,3676.2805589268405,3733.8898389594096,
Loures,1720.822879858843,1997.6899180668177,1832.603633220063,1838.7433531355946,1756.7184225864257,1805.3426024955722,1914.4773494627611,2220.476929121005,2174.841521454185,2059.9846036370236,2103.3584313846795,2283.0980939155916,
Mafra,1641.100974972651,1765.8621537187553,1636.0996463436497,2211.462180957862,1718.212415635231,2088.4344727233743,1970.8252395021286,2226.0434414043393,2116.73539170835,2238.3955629234274,2048.4687483836155,2855.04024648838,
Odivelas,2021.3897488657306,2157.7590649363447,2275.8850379666396,2135.4324834178333,2017.1422045899621,2151.8414830662855,2096.6323387911025,2164.336944812924,2180.4750367727124,2106.2980364888413,2295.9455903454837,2029.1074818629968,
Oeiras,2566.4640408180003,2580.7495448735203,2553.358851805137,2699.1951204674097,2592.5718772517316,2519.7393566593846,2289.715101363843,2776.758276131709,2628.9684662574027,2538.434437628383,2573.6459754378266,2664.800770608066,
Sintra,1519.9517642329179,1436.4453509901978,1526.4021536545392,1536.0663660238615,1590.7066429040117,1678.8853496615611,1760.8672721728155,1685.8301900983888,1798.7972370941293,1815.7128770352244,1839.5310330345183,1951.521993920386,
VilaFrancaDeXira,1419.2479896467244,1539.7002253404096,1298.7953610619297,1677.2534489661705,1705.6920024064916,1527.354367945001,1583.302104912804,1682.5840929410128,1878.9772591167489,2023.7198754014012,2083.3497856219706,1983.1773424549879,
Alcochete,1863.225246403084,2356.5609639962436,2302.4896600729085,2491.255169099004,2455.0559555648197,1355.823007424828,2281.4056314827117,2887.656575954524,3075.502717073819,0,3011.266552197577,1790.3396304544876,
Almada,1939.5153573074983,1986.1749697874588,2229.5722719530518,2132.7520580713417,2425.97,2123.5926236268883,2149.181311151892,2146.4937387193977,2257.5943914640184,2405.4372842569833,2638.504056899049,2430.627472345673,
Barreiro,1199.5380419226835,1566.470455380759,1447.0488828217558,1516.955124984399,1390.8849001681442,1686.665286185446,1543.5523275295848,1730.7778631369888,1612.8938445834847,1700.03332635731,1677.1842834037775,1959.4655797622377,
Moita,979.9192885612749,1204.9856410516945,1141.8913670600427,1369.6694067342,1219.7138148743795,1290.5309458047755,1428.678324839304,1317.4653462673823,1498.0926076432715,1437.2046470097223,1642.3123271427692,1548.8836156768302,
Montijo,1386.844214439255,1629.252629965594,1359.3963822842202,1652.5708815298194,1607.9606749108518,1824.6163299411048,2246.153873522977,2029.1084312756004,2393.681731862347,2220.592997758289,2302.9935772478907,3225.755012022796,
Palmela,1345.3181889125883,1642.1693675126467,1470.2457017739391,1630.9166898309893,1561.4103806059363,1938.7792913273977,2039.8661808560078,1973.0365190637458,2042.5072783611015,2196.8721462689746,1927.3256314164469,2065.6027147732084,
Seixal,1518.4505308163482,1543.2593451070427,1396.4862892939898,1586.156773362165,1716.2366459663656,1831.5755376860027,1641.7256001849885,1894.799510505472,2065.022349339414,2096.4143254952855,2080.3360396556627,2246.1771977553385,
Sesimbra,1485.2187645640738,1556.084209632912,1618.9786909561687,1497.4493756629658,1832.539979488784,1578.7355001896372,1810.7607020536432,1994.0496792584613,1769.1231674351031,2204.7201023655994,2486.289573672838,2679.4525018996674,
Setubal,1329.9894846788084,1416.9588386281266,1557.2454366858121,1539.2151836036899,1643.1475304404933,1722.7458241430738,1740.1311077805287,1750.347968148767,1855.6524212066406,2033.3038876970986,1970.0039683398456,2017.4384214409172,
