-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,10.36878310685221,11.180212139647887,12.08386079524348,11.94598988221753,12.186983768868192,12.824773885220866,12.348853816758249,12.666754103713341,13.07642832342535,12.926174071814447,12.975000795094981,13.140602702073679,13.21971242959664,13.506263161865787,14.00984669035203,14.210147912275637,14.387484197368885,14.753167132055447,15.034995957804016,15.478119581443975,
