-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.931002590322386,8.915725425286377,9.72259189707922,9.113408659546387,11.533070136532057,11.967749099674855,9.038610544711718,9.954769566933962,11.339169567131218,11.81901735615759,12.210372565334382,11.665338248657978,
Cascais,10.996534340315051,11.106059161504781,14.337214745572538,13.904419498145659,13.924863581191415,13.502952044215958,15.209498116217809,12.840984614671225,15.712180902732523,12.115009782817642,12.732406452138072,16.010339855228054,
Lisboa,12.198476632009909,13.556588788707876,13.913592719434146,15.258238095607645,15.25222056737762,16.236248709254152,15.122675452308464,14.375615557241646,13.977510458562081,16.10038547954889,13.78224188552273,15.32966148190045,
Loures,8.300834387362377,7.99448063735492,9.617906122479285,10.098440837464043,10.278197166722254,10.121024192829683,8.122411641382008,9.226018200407086,8.124445442614359,8.322206270273188,13.492353933907255,7.163208756768791,
Mafra,7.212847629228037,6.474497166166412,5.457870226747591,5.676344757051319,7.991171418246212,5.9841337298101065,7.900443538145012,10.017462390789223,6.815665701778044,9.882015717311262,7.08986303165806,6.7567799370176695,
Odivelas,9.003381222925555,8.503303122838783,9.619739099131682,8.33990330060863,10.787595391454323,8.155448467433832,10.452772096423425,11.169399779042475,10.231835519217853,13.730676173736308,13.692237325436155,12.217426897180932,
Oeiras,10.68949197331395,9.82308955074176,12.241573415016513,11.909786053398989,12.45306209803395,12.355183159146478,13.229698734877868,12.543770473399544,11.298397285650038,15.015593695148487,11.970845175942417,13.048579473402128,
Sintra,7.562568144284546,7.205821431810097,6.783671894709476,8.103196184038072,7.451319753845896,8.422202656726547,7.594702330051494,9.335873440730523,11.460010179443028,10.007157894154757,8.232561273249791,10.481101840093322,
VilaFrancaDeXira,7.622347259234072,7.230345218389304,8.010699000253947,8.573222685745575,10.188360366770183,9.08866033528643,8.037017800613825,7.4662017810568955,6.2411514367435466,8.389894554023577,5.6565691668710185,9.710788132098074,
Alcochete,6.504836564280558,7.08463549029087,8.047456722358012,8.58254057723606,0,0,0,0,0,7.603071657747478,0,0,
Almada,8.975299031840041,8.589964690981562,8.990446197627389,8.909640669797986,9.414896208589344,10.334696818539836,8.995825902117708,10.739292374365533,11.750067590215664,10.234077363216528,11.301990560401718,10.467264895790574,
Barreiro,7.3932332722735055,6.136693210834866,8.819982952009923,5.77621141065586,8.27302564715002,8.681596820023266,9.365298016944998,7.615646131168164,10.09759803409316,6.068333906996618,6.894381154709797,9.832806268783676,
Moita,6.181308733544082,5.782986632635199,6.055241424438146,6.494815168565435,6.674139155994503,6.455209837524018,5.5902820483553874,7.379549871789433,7.6960009768459265,7.536852189708652,6.800306953387465,5.861104465288592,
Montijo,6.770121076436355,6.595340071931046,7.9255718785670615,8.835122178941681,8.594593023881252,8.703227109579073,8.66604895801985,5.655301202800938,8.529045734775819,9.14116606947651,8.551133198021864,8.120817512697057,
Palmela,6.820821078418896,5.647982033804704,7.248242965509235,7.060281370162212,5.089078385264213,0,7.596999958033363,8.274981915564657,5.964873047400404,9.596851838068133,11.06917480724471,6.941894808558199,
Seixal,7.09471436310424,6.933421731774729,6.365778952967368,9.086683900554805,7.042029122592071,7.012577422104777,7.662562528066228,10.118465565476185,11.982163858882764,9.378653977129751,7.588306967480731,10.045165904435974,
Sesimbra,6.900313050273888,5.140219714800424,7.894744321494112,7.5078284857978606,9.54394038857879,0,9.790009469352675,9.410631407052094,0,8.169882936890911,9.332324730785514,8.500016208192427,
Setubal,6.984644282923885,6.703263217070005,6.901046160071113,6.705429688162345,8.850209093014337,7.863862821647391,7.115479642668746,7.590053973961354,7.596981740605516,7.1502751055859255,7.414819748431968,7.915921134230079,
