Year,Birth Rate,Mortality Rate,Divorces,
2021,8.918203599211079,16.34570340025844,2.188227964748238,
2022,9.550296365867313,16.306787016898813,2.067879505583385,
2023,8.652461641782349,16.49090783830473,1.7232620276952804,
2024,7.834832675375428,17.601416581764802,1.5475896669757003,
2025,7.290299610482099,18.095872570054123,1.4393225196918598,
2026,7.512497463385673,17.71910861259653,1.9661075246031203,
2027,6.995755097944775,20.64540198183876,2.0805932845025263,
2028,7.278715676478528,21.740747050611382,1.4429165405530224,
2029,7.4336911684388705,22.456696440122144,1.5928948243949683,
2030,7.234219146914178,21.922076276889342,1.955922064114567,
