-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,138,105,76,74,92,61,96,80,65,67,64,54,
Sesimbra,47,32,32,23,23,22,32,14,16,16,10,12,
Palmela,68,59,52,54,49,60,47,38,20,26,23,24,
