-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,1021,1134,1189,1259,1348,1350,1350,1475,1407,1534,1572,1648,
Sesimbra,1428,1657,1700,1847,1890,2037,2083,2150,2248,2288,2326,2311,
Palmela,1110,1531,1678,1813,1908,2076,2155,2302,2354,2405,2439,2477,
