-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,3238,3317,3466,3543,3692,3785,3847,3980,3939,4042,4175,4267,4443,4486,4513,4676,4859,4998,5156,5270,5345,5414,5513,5597,5669,5769,5930,6024,6161,6206,6299,6339,
