-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1723.0805129605228,1673.7373770967047,1645.2041621604915,1767.4517240599107,1737.0069039331538,1988.5465593947902,1973.6671588426414,1868.6396093360856,2509.1314546636286,2277.802073476142,2486.960341284358,2370.533261330661,
Cascais,2931.980706660959,3069.6374326421574,3072.5501655426156,2964.160137534648,3199.58021546738,3140.3910062261943,2701.8506765525053,3438.9615110404366,3336.619942179893,3285.2997170775243,3050.42161373623,3054.372486510083,
Lisboa,3066.8824090761937,3213.454871393988,3392.896769181827,2998.334002874599,3492.2763107390483,3715.5177902823293,3450.914922485922,5297.89430552426,5567.656684686846,3478.294815542731,3825.0703387708236,3438.9048915342833,
Loures,1721.37307204539,1753.738541143645,1638.8408372909903,1744.19946685599,1975.4801726527348,2099.1462925508104,2230.9479286732517,2320.3230423606956,2353.7929450146335,2184.5318591138616,2135.737502190456,2784.7791853821564,
Mafra,1528.0603496859892,1676.0790277953492,1638.3801658633906,2009.1294235500584,2145.9210002729765,2307.8714202461115,2182.8983144361187,2311.2639024924515,2785.2601087870244,2402.446776792585,2500.4214232618797,2581.427791225426,
Odivelas,2079.147376541088,2089.892401932466,1983.8895966760854,2129.449052393894,2220.547581451234,2098.5984990492116,2169.746203975489,2564.802934794029,2642.068359500261,2500.063053991052,2608.6075339699796,2844.9074228287295,
Oeiras,2627.800178443453,2545.254334428466,2465.505858165063,2516.974993407754,2563.5220806142133,2553.957612245831,2863.915847619207,2647.3242206307714,2808.8591792382886,2759.2636387030784,2873.5049337198743,2635.3273971225076,
Sintra,1371.0683412161984,1434.6496592580213,1492.7199005517984,1565.8733646651594,1678.5381602674909,1741.7629472423218,1799.9171650784156,1924.838309874099,1879.5636972041839,2198.804355300361,2410.4102337872837,2354.6948765363695,
VilaFrancaDeXira,1426.4586734298969,1496.4175147968763,1513.9212267406572,1563.58075237175,1767.3320759026094,1918.1829736181314,2048.5786545417172,1577.819350111298,2122.853690866355,1991.212526575901,2363.889790932365,2174.552545260467,
Alcochete,1858.2956491352813,2068.203167657703,2273.0485574086006,2153.3865795717297,2411.1376460588,2413.314915300055,2226.4710615638724,2784.474,1826.6531862312984,3408.685285385985,0,2593.226855170972,
Almada,1761.5407180230359,1600.6625549271282,1833.153092738469,1824.3997738198213,2330.824903826374,2407.648788929315,1831.743835687132,2557.2774796052026,2420.2041389383694,2727.286008023293,2665.6083545875745,2413.1894326784695,
Barreiro,1112.502412031074,1224.0218618487258,1237.4887665646693,1404.758612846829,1483.3163794960346,1496.0595771272322,1590.1204978543826,1400.1189355387328,2586.4125243387625,1530.0846276194318,1622.7136000271087,1610.3924824633154,
Moita,885.3014932053989,959.6086166810511,997.959971292904,1011.2326127342135,1186.283550511893,1301.0741545045319,1329.774596088436,1298.937883087884,1015.0794464524872,1942.0582395473893,2216.22919876908,1393.498636945968,
Montijo,1439.835780875517,1152.0884436337028,1579.9766938175794,1633.0706637055023,1401.962237668308,1776.4624376549727,1978.7408141737988,1735.7410418146712,2199.5463088922015,2813.362984598203,1858.9254812958134,2004.248333287048,
Palmela,1177.26582244456,1122.4449097224713,1155.590929374506,1279.3668079425192,1166.5039490758822,1305.4688743928964,1630.7200025334869,1712.7635979287961,2335.285582919229,2167.642585545926,1907.5479342845697,1704.339497641582,
Seixal,1433.794834415418,1493.3565751111068,1518.9670966496817,1619.7981068811505,1877.168170487766,2059.973360580715,2184.743964801022,2264.0289969146133,2514.97275432431,2700.811920787215,2609.50715788657,2788.1928005333666,
Sesimbra,1687.6664327512972,1715.0144764093425,1744.1785069984676,1796.1855713900943,2005.9112421413556,2010.637236162579,1982.907300322735,2555.548332876777,1913.2704648173585,1927.843829390716,3975.7054217451405,1832.938046039282,
Setubal,1337.9523755659334,1413.026482421354,1428.8810436506826,1421.55921953333,1584.0362708975529,1767.274800435474,1855.8946971965454,2047.085971896145,1945.646592629715,2251.0785485141682,2013.0452284253934,2129.4211984145313,
