-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,157,100,87,79,88,79,76,75,96,98,95,91,
Sesimbra,51,54,59,61,59,77,50,39,27,27,27,12,
Palmela,66,72,60,46,48,54,48,53,45,51,37,35,
