Year,Birth Rate,Mortality Rate,Divorces,
2021,19.811974826143587,14.837557048797931,2.7160325134565007,
2022,18.22991865747777,16.475646777096884,2.6972091406840715,
2023,17.80040504137798,16.995540132522695,2.3433538142706096,
