-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,148,71,71,64,46,46,55,55,61,54,50,32,
Sesimbra,49,37,21,20,15,28,25,12,15,14,9,10,
Palmela,60,39,28,30,33,28,46,26,20,16,21,14,
