-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,1056,1249,1340,1380,1376,1411,1454,1542,1586,1647,1667,1754,
Sesimbra,1339,1579,1628,1732,1911,1939,2035,2207,2168,2173,2440,2365,
Palmela,1108,1479,1667,1813,2000,2116,2224,2396,2450,2489,2514,2595,
