-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,8.924536858380147,9.520177361590774,10.23514350791354,9.447521416007609,11.870859437499998,9.358788966826994,11.43342621358219,13.49788536362047,11.53280661665428,9.549035281811385,12.17229486372354,13.43675089436027,
Cascais,10.292086670818424,11.285445671577365,11.813059407603198,11.6414292854997,14.144719067199684,13.765803999639,14.687791085855462,14.146135539405638,14.440016477287273,12.540102617298249,14.318300025897022,13.242500032608696,
Lisboa,11.673768746431247,13.720889341421618,14.875964901320755,15.629438498285918,15.458929483529275,16.21371904719613,17.03458379800778,16.40311221867744,16.239934798415298,16.917946106079494,17.23549743852572,16.32265049427403,
Loures,7.723759892174817,8.569287607393921,8.057549627545901,8.318142502762974,8.972434474164098,10.094170921638248,11.604699127283892,10.511738484634932,9.875634960909364,10.692029168053573,10.339808311287477,12.639993921880675,
Mafra,6.9510418023254426,6.712239736996913,7.195530568579225,7.4058074291268206,9.032385150448034,7.965304699066277,9.521783673369942,8.013019699041415,7.874185807784356,9.701931126171527,8.577011146525814,11.975552802527808,
Odivelas,8.09669562944694,8.688842775685604,8.565931675948521,9.41407348078538,10.387982507603152,12.630235173293876,10.373475495035086,10.464114673063458,9.632266482048582,8.142654416832285,11.593594085011633,10.527849334774562,
Oeiras,10.114943548583781,10.57327189198725,11.262014886408068,10.95583022327326,14.103453297788306,11.813227664711807,14.026444721675537,13.787038198918925,13.103399606104816,12.311960688973084,16.314809794494607,13.861056553252226,
Sintra,7.330009331981999,7.983517025978861,8.313975427105706,7.583270307068573,7.711119226992164,8.079327246093747,9.198097313290752,11.25716413058585,8.285559424946214,7.518147873671199,10.330848697471351,9.5789590063374,
VilaFrancaDeXira,6.972878272936475,7.3396492875604995,6.624573665174413,6.183460011959357,6.93000747931098,8.805568176569079,9.728232555082583,8.219900999999998,7.407530193719808,9.05297306896842,8.880428225778452,10.643225538637427,
Alcochete,7.06808024958263,7.637983948567347,6.2268626022211055,6.393922935176763,6.410180083168667,0,9.410632910766992,6.203667336805554,0,6.964862133146367,0,8.22210226019529,
Almada,8.707543702811794,9.066228601421189,8.973861020410805,9.29893875168125,9.944748266303204,11.43991958545538,10.806809713780435,12.893005535916622,12.252845133002062,13.176182399907821,9.514147734098252,10.762596303773389,
Barreiro,7.321922634191673,7.491303642695326,7.35695094964828,6.698425066115683,9.235587608852738,8.632432378917695,10.690425525149383,10.437107065945957,8.77790750501343,10.024178380530422,8.732174411931005,10.166065540337383,
Moita,5.972207209606008,5.385829552529936,5.399088633339319,5.315910953207723,6.773898777348479,5.838339632776208,5.766836545811435,6.0800588298031695,5.721910019172751,9.314729833223966,6.563211600072012,8.093993229201343,
Montijo,6.288357129684785,6.945418566087415,6.657702397506415,5.226444334133751,5.560996632452682,7.940628406250001,7.958218999388755,8.493727696199443,0,6.233999971397986,9.239374569784909,0,
Palmela,6.302577563500579,6.333959121247622,7.088111247517066,6.674763977137722,9.268825355861107,7.187597815143917,6.782148848995218,6.231674080951968,10.75701175945817,8.81363201713708,0,11.503316150655866,
Seixal,6.966892184822584,7.169813007435475,6.971538362730847,6.627303057147384,6.420017052254073,6.736723432991034,9.412835557894395,8.554839874957477,9.322422985264248,8.848174249215505,7.664202138303428,9.710077971430701,
Sesimbra,6.4463845161991715,5.9875864625333195,6.274131700258338,7.281592727689447,7.574047281560148,5.641158232933023,0,7.744588755283984,0,5.4135736150049665,7.968484012591958,9.551102175323415,
Setubal,6.667112130849193,6.884951874482367,6.8544745139638135,7.293558214307245,8.41458528238358,8.620322484097908,8.233660876386903,8.787932466291455,8.592655127846925,9.527194103054953,9.040300787943428,10.099933166555871,
