-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1927.6945549504314,2177.1535202521072,2154.7343683001736,2085.644086602827,2226.2572307776,2253.2258611864527,2144.5868683249205,2278.0251067194836,2126.8520467410217,2188.745268292845,2243.264843159312,2395.1525600514537,
Cascais,2593.3092169607257,2854.553132439971,3009.877433984476,2751.109065917747,3672.6456498523985,3269.056186282651,2969.25384262187,3202.1120983435153,3087.529864919981,3259.492224255852,3134.3267983027954,3367.62449610963,
Lisboa,3351.0513393572737,4102.33793763776,4274.298247126444,4368.053658194251,4443.52502472795,4015.6643412566063,4115.970580015095,4039.5584895020165,4229.278164606505,3967.263692588419,4275.771226356895,4524.695579967459,
Loures,1907.6713477473886,1916.4133464985496,1705.3997352664512,2217.3701274366163,2003.960820349823,2051.4054726213312,1957.384145076078,2227.8767810557792,2270.3541711241664,2238.342605991963,2260.601077176493,2359.1745958439637,
Mafra,1526.4854064698823,1615.3764578437672,2036.8952658090075,2403.246779400377,2079.6394381989835,2503.2829592665,2422.3220598855005,2531.049897308997,2136.026137593576,2416.8395179571357,2782.9224994237093,2584.6229421893995,
Odivelas,1969.8941184162434,2124.752121727473,2432.2286946835525,2276.1041427872306,2196.4612505649056,2323.029777109845,2340.7734473080936,2472.996082015403,2648.282759162527,2365.4308618570926,2415.572154143308,2459.89870786791,
Oeiras,2488.8185563527522,2614.704514193564,2746.6823592075775,2584.0931605311334,2718.6318228588952,2901.181621189838,2600.0860800113774,2906.374457142641,2950.7543868943167,2954.4612319873077,2884.6780748155484,3081.0502187232555,
Sintra,1582.0413900502842,1678.7658127457544,1588.227311344496,1730.0655721663372,1792.2203239557014,1698.4225540456434,1834.1653669256532,1953.1386582232658,2151.2980069134924,2084.3454501893666,2099.5547004065584,2138.3483009060756,
VilaFrancaDeXira,1541.130872997432,1314.582999325204,1552.4366194777538,1504.3588922392178,1824.8457925423052,1578.3233343084316,1790.799905943557,1783.0264932252733,1917.1760397223663,1798.0443353341163,1771.3765692916315,2102.855092597338,
Alcochete,1469.4865892065313,2519.5866110524476,2248.233389625225,2341.865229837108,2652.860762662229,2955.8329044247203,3906.2192400000004,3078.198,3173.6459999999997,2498.3259412146426,2839.578,2462.9656616937664,
Almada,1998.8260519167875,2261.3135710527454,2392.7739126708643,2414.3153688159755,2595.2414999531834,2277.9190295017024,2533.066534744749,2559.958813178327,2671.0642627717666,2716.8477912909607,2871.0765441751782,2964.511785649213,
Barreiro,1328.7785643782445,1377.8400718828434,1576.2265724935542,1418.7137505818469,1441.2762597470874,1567.3992851806192,1531.5897081849257,1606.1820365439273,1539.6072310822394,1712.9139876343766,1785.3698110413584,1825.3140196000104,
Moita,1124.9052197676833,1058.5768777278493,1039.20304893884,1204.3643888905733,1257.281784664168,1429.0187138719966,1515.2282167482692,1286.908307799299,1428.1238787123277,1519.947309552257,1719.5600713777974,1705.4900177237441,
Montijo,1376.7499925744753,1407.5456849775342,1671.525991299993,1811.462346856396,1841.7639304607123,1558.7526302490758,2023.9789775869283,2058.044001351736,1775.0299156087788,2298.9300738925413,2435.288867202469,1998.9353920724395,
Palmela,1247.263866180398,1242.7840014770645,1504.0732832780602,1622.854877620005,1722.7847969967595,2137.092810765199,2224.5859385707404,2459.754,2211.6389371336554,2269.9996620666334,2262.861624598152,2556.780358556694,
Seixal,1367.8883426072664,1400.4514811232775,1414.6567554734143,1770.2527570843342,1996.4909966170758,1829.4530014945872,1917.6634579433455,2235.1541478480026,2124.271125481616,2380.9834079949214,2284.469447133213,2607.681099832153,
Sesimbra,1572.4265292219675,1533.5795257193186,1469.095283382838,1693.5560943197222,1845.9283213621834,1773.9693215830644,2048.452427441418,2523.141087796007,2235.068930411121,1936.7698108171408,2381.2544301717244,2499.5317577495343,
Setubal,1453.8578320843571,1697.388108300304,1327.6350381698944,1517.4245387515584,1723.8403303702298,1837.557850576808,1665.170406451943,1937.9364450024264,2065.9203866901903,1916.7386186555693,2003.3365239980185,2234.24932524524,
