-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.999060337793676,10.29855205089726,10.193287530112075,9.136792169089142,10.508132868806305,8.985604936922975,9.463016444528987,9.2296783625731,7.8324486927426475,8.202855483906575,9.021455991283917,8.45621693121693,
Cascais,11.716371551652763,11.210410778387441,12.069603085650007,11.506393793919258,10.972275812158749,11.775966762813619,10.433258433942925,11.143489180144087,11.779647762488056,12.010363931720917,15.320425620482471,15.240027014743589,
Lisboa,12.539530924627254,11.556777380253711,11.601483744604803,11.7111841702901,14.644872874898658,12.594133669132015,13.274510786659157,11.404359800707608,13.23741529125789,12.406305772666364,12.595551422289095,11.905888053360197,
Loures,9.155717528061334,8.132467252845101,8.355574944465982,8.786311001662309,8.536425629539911,8.371926413783852,6.633446586684334,6.9586184072491,7.276626539178442,7.859141135855323,7.620284351546378,6.985672850712437,
Mafra,8.797813941602204,8.108046816281023,7.360951628017869,7.157259216922576,10.773207331313156,9.021943335518744,6.335282661788906,8.256249650807781,6.819412188646448,5.956816000680643,8.669508261425452,8.051653263896753,
Odivelas,9.47599884,8.940811224545397,9.2527238297665,7.8991636472505995,9.15895752365862,8.286892746116973,8.658337026821652,8.531754351138689,8.49787892114204,7.433793031689611,8.2201911470606,10.107571077931377,
Oeiras,9.123056676712824,8.837102806660862,7.662620304181226,7.516356781501833,6.909739287472639,10.525130582388742,9.44941964968614,8.281598135964913,9.392215941337732,8.605091352471995,8.595762386497675,10.124181961876403,
Sintra,8.765831543326803,7.419882172675134,8.245337560276695,8.133727228905775,8.351394640120658,7.712974419355536,7.75664881463591,8.478870740283023,7.32126318729799,7.438500842414782,6.52291075192464,6.535639686256254,
VilaFrancaDeXira,8.057582821391932,7.480016448076647,7.227196928997891,7.511474529363809,6.521336317115566,6.590728483750448,6.783732713308619,7.535741857298088,7.689197246046538,6.333596371844088,6.97306970274893,6.7564675390323226,
Alcochete,7.501745244617358,6.286794047214891,6.6985844482898145,8.369441526446726,8.482476959102817,5.699448770721737,5.608489013610271,5.123542999647471,6.19100853235924,9.651349413333332,8.745815591036878,8.858385789190594,
Almada,9.851113594251295,9.582530160986245,9.680851028809874,9.043945253479894,9.247662003372014,10.937639950268778,10.158961792893553,9.594079499316582,8.843911069648248,8.671787374766772,8.878341367231638,8.148021516711264,
Barreiro,8.839056498997342,7.546521825951444,7.760076893196053,8.03076224625266,7.337008359984538,7.451510256558926,9.12625764429687,6.888509836033798,5.914123193179035,7.65647388193578,7.268547327324832,6.608561035352132,
Moita,7.038940156396948,7.19876279529369,6.531191279176149,5.921606404766145,6.559525611403855,7.009722088326614,6.025693856944464,5.063744472775822,6.298837803407344,6.212928639509533,4.650328661163361,4.555349326747896,
Montijo,6.933626982100833,7.023407808599981,6.587418482265324,6.562133904231635,5.918625546182488,6.1110814592362726,6.462753630071306,7.121033187150549,6.814017181876833,7.257700795527942,6.163794959734447,6.4615368560066635,
Palmela,6.3197313540827755,6.558673003291121,6.222442586949555,6.868008711186979,6.104580671649894,5.787230962354146,7.473156025183185,7.832349200712347,5.939307190896418,6.112156247440893,6.58439549939199,7.896421649236663,
Seixal,7.876401557518602,7.332786444098712,7.755902173003644,7.970713207464559,7.182379697409518,7.2520332660945765,7.706640286321331,7.338427584200685,7.153331602364828,7.679788685195995,7.9399562002419835,9.053598250741864,
Sesimbra,6.237437802733792,6.848639773225748,5.737830701511203,7.138511710569358,7.753270020461153,5.211072189251542,8.57382548130368,7.005247290014667,9.561453025063317,6.242564411489334,7.922845895610356,8.012706886839434,
Setubal,7.817797180526803,7.171081691328049,6.4896895919088475,7.559447468375102,6.969623052045188,7.5874451531287175,7.069436819682747,7.6811012410206825,8.520134052768777,6.206996941142212,7.2223764615775305,6.9283482903920905,
