-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,9.34570820660257,9.770452693069938,9.833085488322688,9.833414883647539,10.68641401165618,9.988602239946758,10.74681448683725,10.760048750075596,10.141907526658668,10.731971855048918,10.978545351788094,10.75236173649201,11.224006024351034,11.07644002762608,10.83374850172293,11.140345441605046,10.772716515060587,10.97869529412778,11.047666979731197,11.177747303227767,11.110909502763752,11.186619873214847,11.079286139242148,10.877494702806224,11.46175724862919,11.251385670084057,10.819305606769554,11.09693086717763,11.14548734716725,11.360172939670136,11.8152504845953,11.775732673777622,
