-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Sesimbra,5.057078129308595,4.588648985645679,5.294896772650676,5.406990803455576,5.159794747867588,4.909424392450253,5.084629735521901,5.789976390745115,6.015091225889363,5.6039230648332685,5.771842140302467,5.685097256353908,
