-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,8.965221627984588,10.03360430720385,9.955672212138628,9.717694734463828,10.498126259304495,10.233034491605688,11.163643010555646,11.265997163676808,11.731457427113252,12.002087096122182,11.980681148356528,12.505319155762592,12.008214083072245,12.452422399892086,12.259199864895379,12.851676957814524,13.059950521215356,13.746998626440767,13.267016178669559,14.363945934308262,
