-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,8.699932152889454,8.735596794935235,8.809241461915278,7.542275198984346,8.162358553706705,8.047038112944623,6.935935512771573,8.171923386357768,7.979656108798385,7.839641227545248,7.728071815760144,7.505719629953475,
Cascais,10.720545265274891,12.015235804981597,10.081619883040934,10.771619929256659,11.113532348022597,10.65424168075571,10.308296301512922,10.095376767847455,10.098661221271362,7.997327327505415,9.168592950716945,10.372754195078823,
Lisboa,11.406973431921212,11.505000770170405,12.657632212297347,10.751871419001555,11.081938220143735,12.712166762665444,11.238696279870409,9.77659905235721,10.11362792536821,10.525475726447329,10.739077810640882,9.80414756953082,
Loures,7.638710013749562,6.87765395919307,7.7049138087754745,7.325954713604526,6.910148870576372,6.527853000372024,6.576163938813999,6.332881657358464,7.06572922878185,6.494478685681797,5.365162025075696,6.366540314132479,
Mafra,6.687576072157306,5.646425754798679,4.704404288388855,5.373932498592698,5.954972458999822,5.323654567993598,5.064398114382012,4.948233880912677,5.732281603886829,6.791669862827774,6.780509652830931,6.291419324014198,
Odivelas,8.338351989604492,8.408723842361358,7.5066686368488,7.658995678028683,8.119029702010723,6.715986002409393,7.1351227028936615,7.337598411555826,7.506091895477277,7.068012097966683,6.96263359506216,5.052920785824369,
Oeiras,7.672555753561484,7.3569445707747505,6.928487183876575,6.258493785416176,5.637139773699657,7.116755973668935,6.6117225062981495,5.655952327756987,5.646983058787864,5.480779351709881,6.576061728220198,8.041739979444111,
Sintra,7.475526440171356,6.680176905682469,7.286460329278615,6.81831288830997,7.049820525420898,7.102212965402657,6.538825454117594,6.451053513414525,6.457280844740402,5.61912837792303,6.174820060959888,6.0263428899951155,
VilaFrancaDeXira,7.313734861004689,6.375883780544099,6.381087637028456,7.3703887460243696,6.224811411232463,5.87628940807523,6.666699774414026,7.792691641592411,6.370777791517746,7.038298235170138,5.664625459407452,6.030580220958109,
Alcochete,8.665519754856646,6.664319146861512,7.401549333513266,8.063774453155704,7.967910923759688,8.468443235776807,9.757261044118392,9.79285505667865,9.79285505667865,4.0132769854088925,7.039915246559846,3.919891935615599,
Almada,8.411756198246383,7.694941432211929,7.932918676600362,7.771470610421423,7.715753322423021,6.896762895633355,6.811742266619422,6.872569041753768,7.6051968071198175,6.1724588216630885,6.6688375294565825,5.969651032441017,
Barreiro,7.061349894841515,7.6094573528159986,6.565493387658465,7.651620464922975,6.161592860263806,6.570501532026012,5.991596553256093,6.532327348035776,6.229436369846299,5.159864822753796,6.006378051700441,5.229385406167382,
Moita,6.486316262516589,6.135472004199796,6.256395441290879,4.6667330420392865,5.719875778136395,5.455550225054784,5.672137078948316,3.931206165367005,5.168837611902524,5.147519382291044,4.97576237721092,4.94771103728109,
Montijo,6.435942098852946,5.042479493806071,7.13641953245958,6.747269084093686,5.076768262472356,6.116633188140392,4.19573356104167,5.352134728892812,4.6765642809098935,4.990203926990417,5.522106718517772,4.72505546942919,
Palmela,6.329336221248149,5.582565927686881,7.34317829324336,4.5329036775160985,5.855990968579053,5.420709793670826,6.225725483073757,5.802010564636459,6.21454174651951,6.155663304114745,4.790255273654248,5.48810114320095,
Seixal,7.002666109880883,6.743966169599999,6.3606408135561345,6.086290066823284,5.899424947410013,6.300918553290849,5.9451942142223615,6.226481583831555,5.1632402670201,5.798378685324069,6.02248736292543,5.06979982721446,
Sesimbra,5.168417202694362,5.91206727442548,7.060208597325867,4.990153657660443,4.857631541536993,6.73046985491586,6.738130371692376,5.311238773920508,8.145265738242744,6.182645615943756,6.478196648030981,3.243362668215453,
Setubal,6.658538027302302,7.329612917695011,7.643122265906899,6.2545498508124915,6.1643602065041385,5.490931961702899,4.848318376372351,5.490349287793921,5.207371389183355,5.979790830450142,4.434616258197294,5.277041967875556,
