Year,Birth Rate,Mortality Rate,Divorces,
2021,61.161117439735904,14.637930823346489,2.7375211695277137,
2022,57.51146550988375,15.561323266660644,2.0249519845954502,
2023,58.26904190377303,17.705696379754784,2.420903687232704,
