Year,Birth Rate,Mortality Rate,Divorces,
2021,8.358500309288875,15.399192761942658,1.432782334428886,
2022,8.632887384237689,15.88960541211304,1.4184103881026866,
2023,9.170075258472783,16.270284075483076,1.7160862979438796,
2024,8.280130265828035,18.495713672332982,2.283326824645094,
2025,8.212309481672358,20.339645325177152,2.1106915745916983,
2026,8.195537347179974,18.67714559140009,1.9437255102736946,
2027,7.646563860282233,20.29213337218232,1.8177086994744154,
2028,6.8495091763167055,20.023777263344517,1.505611106486676,
2029,7.191805774173905,20.78939647154361,1.6110913501837858,
2030,6.822970288029862,21.067051389900634,1.4912837962366103,
