-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,8.934719645084666,9.590765472380264,10.393659037398939,10.682153670369896,11.695537087291214,13.22537084746391,13.834596707628094,12.29006193544264,13.872672673427083,11.385628116443355,11.91555577931136,12.009270844346243,
Cascais,10.341732210983263,11.34668787217144,12.514949089791708,13.02221302724308,13.622899401577977,11.838523630777994,15.376481606919889,12.756643390376986,14.018878982566752,15.848229322435175,15.477623453038397,13.478917218574702,
Lisboa,11.336147657594786,13.74846321935025,13.751184534512918,16.72577297082605,15.403306160085306,18.674397242953233,19.128604119906456,20.18832525505204,17.388501572675974,17.124703051516985,17.61877141897196,16.457652757931356,
Loures,7.829790826219254,8.759932394798218,8.664356693564137,8.495692005391863,10.018448597355944,10.36215870420582,12.697200116531883,13.524839994130526,10.773063889922671,10.672297718512048,9.044773928281135,13.488027969265536,
Mafra,7.224792719486702,7.735130632759943,7.076587692885743,8.243518009024504,11.276887943161732,11.081875992612186,8.205016959843972,11.038126582246726,12.244744582834592,4.814792760571954,9.81104278174867,7.891591068876199,
Odivelas,7.940026745142143,9.276367455169582,8.705571530500105,9.480942539861175,11.347901703484988,13.202948458594886,12.558458199344402,13.577952495073323,13.74633359011453,11.73389244462067,13.752159895702164,12.473800565025861,
Oeiras,9.808009196900533,10.330119110307542,11.67245684727933,11.300435427704258,13.967119253796051,11.459912254029051,14.740108052043578,13.570562229938272,9.61825117514394,14.94643320271554,12.003287995262703,11.64690298134738,
Sintra,7.388199075747336,7.949363138770385,7.727627399757583,7.584085555609411,8.942085618515039,8.657689227302967,9.331433438381193,9.656722857997167,7.909475531047949,9.338256887762965,10.22668299978596,10.503703352735666,
VilaFrancaDeXira,6.853072215722184,7.359955904139097,7.345385497007389,6.597695891923371,8.934934788359788,9.520994117463568,9.89059227427115,7.875059146752047,10.338840113023767,8.899319959186005,7.111363737605804,8.81985347821313,
Alcochete,6.136611236386335,6.242728502230099,6.574396514721382,6.409563190262578,7.535575390625,10.567845392312565,9.290268334046857,9.221728964676272,7.131276339113063,6.903413535819102,0,0,
Almada,8.648770793784452,9.600516579439779,8.976581053128502,10.524808480525286,12.79741538191077,12.139370879294692,12.499309213845699,12.34858065978732,10.737675464183393,13.178910086633662,13.455825671220211,14.044325710939894,
Barreiro,6.810659514496633,7.020020243965742,7.650005138886977,6.508102761591272,8.857766852045287,9.840867013889072,9.191098626265436,7.788120929060517,10.090486313274962,8.33887918931226,8.768172453415511,7.263699868391458,
Moita,5.674628425574003,5.7012001878630825,5.809102651871555,5.294670925041302,7.715688883273244,7.135057752677869,5.715693004318173,6.84780244196119,7.9024837361405815,7.3336455097709194,6.1694757118625,7.936915971526268,
Montijo,6.580258221601074,6.49093695899599,5.819780807325257,6.41112468237313,6.482374427772355,10.387477723152132,10.184145663916375,8.92063510216456,6.23274146796102,7.981855848997097,11.026654816645438,8.952267136205215,
Palmela,6.019092122528081,7.093688848620163,6.154679042766984,5.514963043689107,6.185813883953456,9.388423783349385,9.701439211159862,9.232623874953042,6.657044798819514,0,10.751006908555647,0,
Seixal,7.044776037998034,7.638302835893982,6.725290116913688,7.282825364806695,9.538801447115887,8.412647404075704,8.110934512020208,8.221797970984449,10.523013176202056,9.969222794973582,11.220962999404508,11.459734048649834,
Sesimbra,5.740332836289129,6.326806799260767,5.998781525480428,6.019764109931715,7.670117355227275,8.12379264622414,0,8.779833327592245,8.31779315858933,7.7076885282952405,8.047462691769416,8.155138043603124,
Setubal,6.641898988305751,8.002146015388302,6.37731970273555,6.697304492209159,7.239994970246809,7.78285396344627,7.123311092861669,7.588332463375671,8.602851422274401,6.6094486631718645,10.127422344003321,8.156428899634875,
