-,2021/1,2021/2,2021/3,2021/4,2021/5,2021/6,2021/7,2021/8,2021/9,2021/10,2021/11,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2023/10,2023/11,2024/1,2024/2,2024/3,
Lisboa,11.438133,11.26061,11.469801,11.544243,11.53061,11.456268,11.559622,11.872701,11.650043,11.655102,12.018387,11.91402,11.945797,12.336815,12.289621,12.405269,12.2599945,12.409046,12.216754,12.206003,12.4189005,12.523835,12.563727,12.336611,12.471479,12.548046,12.925448,12.607871,12.620251,12.394852,12.510409,12.616021,12.606567,13.047302,12.48208,12.677183,
