Year,Birth Rate,Mortality Rate,Divorces,
2021,30.920610940617973,15.607994144482259,2.9945480198480467,
2022,30.310505403033723,15.999801495690397,2.8492326092803446,
2023,29.252563830036806,17.137429291558146,2.8107490627598994,
