-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1900.0883179667162,1948.556352740985,2011.054625733747,2160.9670847843477,2150.169331363173,2187.727649291551,2389.0477307176307,2378.4939979973256,2783.6162387659515,2371.002325978623,2629.7703546856083,2795.828742273236,
Cascais,2746.2504904163857,2777.7637281896828,3125.6770896873977,3264.579553017005,3201.996087196975,3519.9223944368455,3444.149818616288,3590.306373057312,3492.9343512854,3501.4602993535336,3698.2003714685015,3757.5085925145077,
Lisboa,3315.703382676279,3368.8817895257607,4032.2540854790573,4324.702699816117,4424.700675618295,4868.523242867879,5023.878812539104,5113.632886434092,6024.562520937358,6135.0539061867385,5333.6199006513,4996.871360025376,
Loures,1982.0576183949215,2097.5313066907247,2139.3692225861178,2228.300551038072,2310.368773156155,2316.1489084288064,2443.494570626662,2518.0152234313073,2581.154525323233,2863.1238669884187,2741.8054895772475,2800.4395085039055,
Mafra,1652.4366969033053,2077.2700159096794,1661.254116000412,2200.933818041159,2119.665094577438,2365.261208703597,2236.9414015149296,2381.1838210621277,2585.583,2681.903016078031,2305.232129534068,2757.588178368752,
Odivelas,2168.033892174092,2072.053750875856,2344.541551644104,2350.9032980283573,2400.441406311092,2754.6013653398595,2518.861514433071,2840.127136068961,2723.0224012152166,2488.247331258149,2674.7067986171387,2844.925324086009,
Oeiras,2525.052168619756,2592.467482869889,2691.146075181946,2664.1933761330765,2824.116363081117,2749.8716699304823,2934.8527654210825,2963.9291925928987,3067.956003186987,3130.999937141259,3172.440448393022,3242.1318112264576,
Sintra,1432.3672971790252,1448.0103760634404,1539.2429982850572,1782.4805323393455,1799.2034085817036,1904.1914759701838,2021.426024305636,2063.2139220055396,2165.2105344328897,2531.2002192576756,2517.75809163932,2548.6963966994535,
VilaFrancaDeXira,1576.2743817170963,1578.1778077166407,1571.188709126961,1667.5687624272941,1718.1573761252052,1770.5737235001452,1786.8836794755211,1794.6755969321446,2284.9457124566966,1802.0870213430444,1919.4944827184495,2495.4957890644405,
Alcochete,1687.9818752249116,1713.1745605757874,1844.49075631059,2199.060897382161,1974.5618440002293,2025.5296170158801,1989.1955223705586,2524.780096592969,2579.8519168823527,2334.3917707408345,2032.835079520207,2186.9642071053595,
Almada,1807.080218686126,1803.6564815480817,2006.7364599999926,1866.5171580833687,2090.6588005491767,2267.5165454321573,2277.5018729333297,2339.215559287355,2495.656785737405,2508.0940246591053,2342.726068272335,2754.43666537868,
Barreiro,1257.398660839182,1344.8808728535446,1424.1604896703361,1364.9746915426786,1476.678248799154,1757.2675972136808,1755.925117552075,1926.2664285250698,1928.5982059783455,1945.6161197893214,1563.4892461331065,2135.241289185578,
Moita,1035.8033708294531,1051.5301726357006,1039.6982273642002,974.8723135320662,1078.4432087402279,1502.536806864276,1545.6607200382211,1524.4374487006294,1574.789511648631,1785.4993902336487,1784.8539420309412,1836.7844311349547,
Montijo,1491.4280280278526,1419.4696564891815,1725.0733162987774,1834.4300584277562,1931.971035994081,2140.019657698114,2125.959679532544,2365.5976277726904,2246.1224568695798,2373.5765033104826,2440.9792893128865,2480.222578731211,
Palmela,1277.7677511325771,1267.3240630707949,1456.89591580082,1717.0005943640372,1896.7778764485968,1670.779062159797,2092.3599266553606,2076.1208076195435,1950.5004124068982,2231.4371313795205,2204.8559185123145,2036.5660749485578,
Seixal,1460.480301229027,1561.8807655117844,1862.7951361486225,1959.4736681719562,2181.6749315198576,2277.21443675708,2317.3128396308393,2613.07282002393,2770.4870432240136,2540.3307683849107,3041.4896041274706,2845.4,
Sesimbra,1558.5193122339651,1581.4720128481792,1639.4125602004435,1948.1580316515935,1782.7290487337282,1672.0653421444779,1882.5015887809204,2256.1714244399404,2359.2238964256408,2301.236673987773,2393.6763282079232,2520.428512159935,
Setubal,1450.039757273023,1537.8049021601814,1530.5004728064832,1738.7278759866465,1892.775145023802,2033.3594869248864,2153.8717735793425,2201.465884264196,2353.8370735551694,2435.7012869440687,2555.1083752382997,2672.137728174482,
