-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,117,75,73,68,63,88,61,79,73,59,62,53,
Sesimbra,40,29,40,29,27,13,22,22,24,22,15,13,
Palmela,60,73,70,59,47,51,39,37,33,42,51,37,
