-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.177003933183995,8.995596306269572,8.713863896910555,8.484717963691315,8.198307401735445,7.2042320181711075,7.209149075504936,8.136958124197417,9.97681052981935,9.471588864633564,10.056656488477504,9.783927029944957,
Cascais,10.627359023406353,10.300458311636717,10.070118317307692,10.303178406738336,9.998567177234575,10.050616003188905,13.419577863094663,15.374734039716031,13.055195142695391,13.990994115127691,12.053987205836131,14.016466376959361,
Lisboa,11.738271167751014,11.540471211205242,11.335091960859595,11.325197850445333,11.050265239315806,13.445041493456936,15.207100777044051,16.839938964707592,16.088021683877756,17.898158763144806,15.160841249980152,16.68124369640334,
Loures,8.639771739843479,8.170802694512552,7.676208694142403,6.995891922025401,6.8921992503369225,6.108736521007021,6.3562265530930695,6.227510580706882,7.689014638788703,10.768749256516989,8.457530811221552,12.831415237744178,
Mafra,6.699104397659579,7.15682947221171,7.579923267918286,5.7748102550710705,6.336205089282059,7.129440489378176,6.527787525151636,6.342729338704367,5.874369867232393,8.399249328889754,10.745909466441052,8.415686084287303,
Odivelas,8.51771109790882,8.250123806168691,8.438888030262437,7.801885119839551,7.56841116531106,7.038849072135811,6.7484694287224745,6.929123488715216,9.398609847093233,9.646033448967849,8.146003070374674,10.450526511033722,
Oeiras,10.415514638755516,9.736928201092566,9.524546338816581,9.177795092935146,9.396540211155063,9.337469993975514,8.611625603041828,9.167577873414444,10.500538355612324,10.838222226330977,11.205769678526893,11.06198108974194,
Sintra,7.8878987494520665,7.12230058527051,7.01149194773771,7.21205399958882,6.0547340946247425,6.094595794552095,5.774244987125783,7.498083232458962,8.651528709871272,7.841503552015412,9.475802411735955,8.23854161111852,
VilaFrancaDeXira,7.402577560168884,6.880718478111342,6.462155209626211,6.846084188677511,6.448120733798399,5.744314948670722,5.79698615163592,6.367173013039598,6.347098550864413,7.251796556174012,6.3583736033605405,9.016219323111358,
Alcochete,6.292820615375812,5.847414209097248,6.6860302987204925,7.042125516236227,6.719425174018171,5.844863405914774,7.074001717223653,7.233576768331767,5.803169492565668,8.97265137074191,0,8.74726157156438,
Almada,9.046618357502796,8.73730221786829,7.839159610095501,7.746616199035266,8.052057638970627,6.916538554237407,7.4968321173996735,8.743127375104656,8.263550800200552,8.903073534624196,11.289710994837261,8.904087519102855,
Barreiro,7.534721503410629,6.610683780832998,6.547218384176013,6.360580592503668,6.433008984150053,6.58583977632417,6.175278594914467,7.1925397518382335,6.504436016839375,6.640040903431704,7.376753352771837,6.862785031600097,
Moita,5.78848231572645,5.807697413314629,5.43877729386583,5.59281924998403,5.497458109419226,4.737895267998975,5.235341830975629,5.855718050919261,5.8454183539389355,6.808024820208515,6.108989576286444,0,
Montijo,6.693816415660448,5.898363093446042,6.990418195341075,6.438080256036722,5.695397768657445,4.942222311795094,6.270975474654893,6.6880910419300115,7.362912288494265,6.853530307723748,8.032289757660495,9.451031007095427,
Palmela,5.789307580170417,6.06381467937352,5.645035424060394,5.4100636708649406,4.966126564236187,4.771222542794524,5.457999933384232,4.645690319706022,0,8.525170024085082,5.65265466312878,8.637148112071529,
Seixal,6.365848721279853,6.108068258459875,6.785549155335735,6.921936961975375,6.451428745457485,5.663245308252607,5.957953520649806,7.043095748734788,7.35772641455509,7.418381439177495,7.406828322919287,8.751564621368669,
Sesimbra,6.3839107277304254,6.206523028068305,6.739492990223582,5.41250049810723,5.266698985719146,5.768951214927194,4.617778656019272,5.4783075015336005,6.632679263340946,6.7783894869630394,7.601543575135572,5.957721249245365,
Setubal,7.5116788718068035,6.021394006711198,6.461257106036319,6.654574189767182,5.66213206650753,5.822588496168295,5.421029485769687,4.335554210596211,7.045749249961116,7.599898490688146,8.14204229372056,8.80619333245419,
