Year,Birth Rate,Mortality Rate,Divorces,
2021,68.49515655823122,14.644273159914889,3.1139853422002366,
2022,62.3370380424396,16.677318477147075,2.8611702994647943,
2023,59.62498963765852,16.244479365232515,3.1638147516280846,
